,order_id,customer_id,product,category,quantity,price_per_unit,order_date,country,date,time,month_name,total_revenue
411,1411,C160,T-Shirt,Clothing,3,1412.53,2025-01-27 12:18:51.521284,Spain,2025-01-27,12:18:51.521284,January,4237.59
412,1412,C092,Jeans,Clothing,5,58.53,2025-03-08 15:20:35.064045,Germany,2025-03-08,15:20:35.064045,March,292.65
413,1413,C134,Blender,Home,3,1534.78,2025-02-06 19:31:13.153169,Germany,2025-02-06,19:31:13.153169,February,4604.34
414,1414,C166,Smartphone,Electronics,2,566.69,2024-11-15 23:55:32.238607,Spain,2024-11-15,23:55:32.238607,November,1133.38
415,1415,C149,Smartphone,Electronics,5,823.15,2025-03-27 12:37:01.085719,Germany,2025-03-27,12:37:01.085719,March,4115.75
416,1416,C037,Jeans,Clothing,2,198.15,2024-12-02 03:04:31.535552,Spain,2024-12-02,03:04:31.535552,December,396.3
417,1417,C038,Headphones,Electronics,2,685.5,2025-02-23 14:38:47.767887,Spain,2025-02-23,14:38:47.767887,February,1371.0
418,1418,C181,Vacuum Cleaner,Home,5,722.53,2025-04-07 07:20:35.324712,France,2025-04-07,07:20:35.324712,April,3612.6499999999996
419,1419,C027,Vacuum Cleaner,Home,4,1075.54,2024-11-21 22:10:19.521087,Netherlands,2024-11-21,22:10:19.521087,November,4302.16
420,1420,C079,Headphones,Electronics,2,375.66,2024-11-21 00:02:41.780361,Italy,2024-11-21,00:02:41.780361,November,751.32
421,1421,C104,Jacket,Clothing,1,1969.24,2025-04-06 12:31:02.435354,Italy,2025-04-06,12:31:02.435354,April,1969.24
422,1422,C016,Biography,Books,5,259.23,2025-01-02 09:31:12.345014,Netherlands,2025-01-02,09:31:12.345014,January,1296.15
423,1423,C196,Coffee Maker,Home,5,1505.64,2024-12-24 23:24:58.633842,Netherlands,2024-12-24,23:24:58.633842,December,7528.200000000001
424,1424,C199,T-Shirt,Clothing,5,1285.17,2025-04-29 17:14:55.267517,France,2025-04-29,17:14:55.267517,April,6425.85
425,1425,C146,Sneakers,Clothing,2,900.13,2024-12-09 05:37:10.742342,Netherlands,2024-12-09,05:37:10.742342,December,1800.26
426,1426,C062,Biography,Books,4,1966.78,2025-03-31 17:32:48.137956,France,2025-03-31,17:32:48.137956,March,7867.12
427,1427,C185,Air Purifier,Home,1,215.05,2024-12-26 05:07:23.857939,Spain,2024-12-26,05:07:23.857939,December,215.05
428,1428,C161,Biography,Books,4,1096.52,2024-12-23 07:11:32.536442,France,2024-12-23,07:11:32.536442,December,4386.08
429,1429,C037,Jacket,Clothing,3,1015.02,2024-12-31 00:25:51.293991,Netherlands,2024-12-31,00:25:51.293991,December,3045.06
430,1430,C160,Vacuum Cleaner,Home,3,1199.31,2025-02-25 22:46:24.630185,Germany,2025-02-25,22:46:24.630185,February,3597.93
431,1431,C130,Laptop,Electronics,4,227.54,2024-11-03 03:01:48.540685,Germany,2024-11-03,03:01:48.540685,November,910.16
432,1432,C096,Biography,Books,3,1054.24,2025-04-25 21:32:58.627858,Spain,2025-04-25,21:32:58.627858,April,3162.7200000000003
433,1433,C099,Tablet,Electronics,2,339.85,2024-11-25 00:24:57.330065,France,2024-11-25,00:24:57.330065,November,679.7
434,1434,C193,Headphones,Electronics,1,900.65,2025-01-27 14:41:36.640357,Italy,2025-01-27,14:41:36.640357,January,900.65
435,1435,C089,Sneakers,Clothing,5,1066.41,2024-12-04 22:37:41.296746,France,2024-12-04,22:37:41.296746,December,5332.05
436,1436,C177,Vacuum Cleaner,Home,1,873.88,2025-01-10 20:44:26.423199,Germany,2025-01-10,20:44:26.423199,January,873.88
437,1437,C161,Textbook,Books,1,184.96,2024-11-28 06:44:24.447585,Netherlands,2024-11-28,06:44:24.447585,November,184.96
438,1438,C163,Headphones,Electronics,2,940.63,2025-04-09 12:01:35.753785,France,2025-04-09,12:01:35.753785,April,1881.26
439,1439,C197,Smartphone,Electronics,5,950.85,2025-03-03 05:38:07.008805,Germany,2025-03-03,05:38:07.008805,March,4754.25
440,1440,C088,Comic,Books,1,451.66,2024-12-01 20:54:26.326848,Germany,2024-12-01,20:54:26.326848,December,451.66
441,1441,C162,Smartphone,Electronics,4,1390.23,2024-11-28 15:20:26.371346,Spain,2024-11-28,15:20:26.371346,November,5560.92
442,1442,C175,Headphones,Electronics,5,1097.55,2025-04-10 11:17:57.014623,Netherlands,2025-04-10,11:17:57.014623,April,5487.75
443,1443,C076,Jeans,Clothing,3,437.0,2025-02-13 21:41:40.514319,Germany,2025-02-13,21:41:40.514319,February,1311.0
444,1444,C088,Jeans,Clothing,1,1475.82,2024-12-08 22:50:05.350722,Netherlands,2024-12-08,22:50:05.350722,December,1475.82
445,1445,C034,Jeans,Clothing,5,1700.32,2025-03-19 18:40:44.179571,Italy,2025-03-19,18:40:44.179571,March,8501.6
446,1446,C173,Tablet,Electronics,3,1566.45,2025-02-18 22:04:57.319978,Spain,2025-02-18,22:04:57.319978,February,4699.35
447,1447,C016,Laptop,Electronics,2,1695.94,2024-12-31 12:08:21.741607,France,2024-12-31,12:08:21.741607,December,3391.88
448,1448,C175,Smartphone,Electronics,5,1863.58,2025-04-01 17:49:19.144860,Netherlands,2025-04-01,17:49:19.144860,April,9317.9
449,1449,C010,Headphones,Electronics,5,703.35,2024-11-25 18:46:06.930441,Germany,2024-11-25,18:46:06.930441,November,3516.75
450,1450,C031,Smartphone,Electronics,3,263.53,2025-02-17 15:02:57.377588,Spain,2025-02-17,15:02:57.377588,February,790.5899999999999
451,1451,C079,Coffee Maker,Home,5,1143.1,2024-11-13 14:16:13.374042,France,2024-11-13,14:16:13.374042,November,5715.5
452,1452,C013,Jacket,Clothing,1,881.71,2025-03-02 13:33:13.352906,Netherlands,2025-03-02,13:33:13.352906,March,881.71
453,1453,C148,Laptop,Electronics,4,1376.33,2025-03-26 00:10:09.644598,Germany,2025-03-26,00:10:09.644598,March,5505.32
454,1454,C029,Laptop,Electronics,5,912.34,2025-01-23 12:06:38.950318,France,2025-01-23,12:06:38.950318,January,4561.7
455,1455,C120,Novel,Books,5,35.76,2025-01-12 23:42:16.166628,Italy,2025-01-12,23:42:16.166628,January,178.79999999999998
456,1456,C171,Jeans,Clothing,2,963.87,2025-01-28 13:12:54.380676,Italy,2025-01-28,13:12:54.380676,January,1927.74
457,1457,C128,Comic,Books,5,801.98,2024-12-15 13:51:30.148866,Germany,2024-12-15,13:51:30.148866,December,4009.9
458,1458,C128,Headphones,Electronics,3,185.66,2025-02-10 06:34:40.921001,France,2025-02-10,06:34:40.921001,February,556.98
459,1459,C194,Coffee Maker,Home,4,1052.23,2025-03-11 15:08:03.656260,France,2025-03-11,15:08:03.656260,March,4208.92
460,1460,C183,Laptop,Electronics,3,1588.27,2025-04-03 00:58:12.963180,Germany,2025-04-03,00:58:12.963180,April,4764.8099999999995
461,1461,C198,Biography,Books,1,666.16,2025-01-29 12:56:32.811969,Germany,2025-01-29,12:56:32.811969,January,666.16
462,1462,C024,Laptop,Electronics,2,1210.33,2025-02-12 04:55:32.896264,Italy,2025-02-12,04:55:32.896264,February,2420.66
463,1463,C003,Laptop,Electronics,4,1737.06,2024-11-29 01:56:28.287032,Italy,2024-11-29,01:56:28.287032,November,6948.24
464,1464,C150,Smartphone,Electronics,4,1165.8,2024-11-08 16:44:58.406517,Italy,2024-11-08,16:44:58.406517,November,4663.2
465,1465,C025,T-Shirt,Clothing,2,338.98,2025-01-06 16:39:56.714739,Germany,2025-01-06,16:39:56.714739,January,677.96
466,1466,C134,Air Purifier,Home,4,1421.91,2024-11-18 03:10:32.498082,France,2024-11-18,03:10:32.498082,November,5687.64
467,1467,C038,Jeans,Clothing,3,786.09,2025-04-06 03:41:17.411796,Spain,2025-04-06,03:41:17.411796,April,2358.27
468,1468,C003,Laptop,Electronics,5,164.29,2025-03-09 22:26:43.785746,Spain,2025-03-09,22:26:43.785746,March,821.4499999999999
469,1469,C062,Sneakers,Clothing,1,42.85,2024-12-13 16:43:12.049511,France,2024-12-13,16:43:12.049511,December,42.85
470,1470,C182,Jeans,Clothing,4,1671.09,2025-01-10 21:41:03.848425,Germany,2025-01-10,21:41:03.848425,January,6684.36
471,1471,C097,Novel,Books,5,969.38,2025-02-16 16:43:19.333669,Germany,2025-02-16,16:43:19.333669,February,4846.9
472,1472,C119,Vacuum Cleaner,Home,3,298.89,2024-11-12 03:53:27.205237,France,2024-11-12,03:53:27.205237,November,896.67
473,1473,C134,Laptop,Electronics,2,480.06,2025-02-19 11:16:22.171451,Spain,2025-02-19,11:16:22.171451,February,960.12
474,1474,C092,Laptop,Electronics,1,1210.04,2024-11-29 10:06:50.360253,Germany,2024-11-29,10:06:50.360253,November,1210.04
475,1475,C170,Smartphone,Electronics,5,979.24,2025-03-20 16:07:44.978401,Germany,2025-03-20,16:07:44.978401,March,4896.2
476,1476,C145,Coffee Maker,Home,2,1190.12,2024-12-20 23:40:37.535099,Spain,2024-12-20,23:40:37.535099,December,2380.24
477,1477,C122,Tablet,Electronics,2,378.47,2025-04-19 12:42:31.058503,Italy,2025-04-19,12:42:31.058503,April,756.94
478,1478,C192,Biography,Books,5,674.22,2025-04-01 10:22:46.591136,Germany,2025-04-01,10:22:46.591136,April,3371.1000000000004
479,1479,C112,Tablet,Electronics,5,1268.89,2025-01-08 07:45:52.575464,Italy,2025-01-08,07:45:52.575464,January,6344.450000000001
480,1480,C178,Biography,Books,2,515.31,2025-01-21 06:55:56.958236,France,2025-01-21,06:55:56.958236,January,1030.62
481,1481,C117,Novel,Books,4,1353.13,2024-12-03 15:48:54.630505,Netherlands,2024-12-03,15:48:54.630505,December,5412.52
482,1482,C135,Jacket,Clothing,3,373.93,2025-02-13 07:30:02.820698,Germany,2025-02-13,07:30:02.820698,February,1121.79
483,1483,C162,Blender,Home,3,208.82,2025-02-19 02:58:00.207217,Italy,2025-02-19,02:58:00.207217,February,626.46
484,1484,C168,T-Shirt,Clothing,5,142.19,2025-01-28 17:06:32.187632,Netherlands,2025-01-28,17:06:32.187632,January,710.95
485,1485,C172,Biography,Books,5,1627.44,2025-02-01 11:35:13.815860,Italy,2025-02-01,11:35:13.815860,February,8137.200000000001
486,1486,C183,T-Shirt,Clothing,4,126.15,2024-12-04 21:16:31.978554,Germany,2024-12-04,21:16:31.978554,December,504.6
487,1487,C164,Tablet,Electronics,5,1955.04,2025-01-07 11:10:03.204583,Italy,2025-01-07,11:10:03.204583,January,9775.2
488,1488,C069,Blender,Home,2,1817.47,2025-03-31 13:19:38.679743,France,2025-03-31,13:19:38.679743,March,3634.94
489,1489,C137,Headphones,Electronics,1,1128.06,2025-03-24 07:27:49.489261,Germany,2025-03-24,07:27:49.489261,March,1128.06
490,1490,C121,Headphones,Electronics,2,999.69,2025-02-24 21:14:38.861637,France,2025-02-24,21:14:38.861637,February,1999.38
491,1491,C054,Vacuum Cleaner,Home,5,1388.78,2024-12-29 21:06:03.345344,Netherlands,2024-12-29,21:06:03.345344,December,6943.9
492,1492,C023,Smartphone,Electronics,1,298.9,2025-01-21 22:35:20.132290,Italy,2025-01-21,22:35:20.132290,January,298.9
493,1493,C183,Vacuum Cleaner,Home,1,210.99,2025-03-06 23:27:46.736907,Italy,2025-03-06,23:27:46.736907,March,210.99
494,1494,C153,Tablet,Electronics,1,248.8,2025-03-27 18:09:06.595245,France,2025-03-27,18:09:06.595245,March,248.8
495,1495,C028,Vacuum Cleaner,Home,4,1043.53,2025-04-14 01:54:59.339054,Italy,2025-04-14,01:54:59.339054,April,4174.12
496,1496,C041,T-Shirt,Clothing,5,1488.17,2025-04-04 23:45:07.703743,Germany,2025-04-04,23:45:07.703743,April,7440.85
497,1497,C160,Tablet,Electronics,5,1407.59,2025-01-03 19:48:48.165728,Germany,2025-01-03,19:48:48.165728,January,7037.95
498,1498,C032,Headphones,Electronics,4,99.77,2024-12-07 14:27:39.556926,Spain,2024-12-07,14:27:39.556926,December,399.08
499,1499,C155,T-Shirt,Clothing,3,1405.33,2024-11-08 19:50:53.276579,Italy,2024-11-08,19:50:53.276579,November,4215.99
500,1500,C046,Comic,Books,2,173.3,2025-03-16 23:22:18.815307,Spain,2025-03-16,23:22:18.815307,March,346.6
501,1501,C058,Novel,Books,2,1604.34,2024-11-30 15:20:25.684179,Italy,2024-11-30,15:20:25.684179,November,3208.68
502,1502,C070,Coffee Maker,Home,3,1550.81,2024-11-20 06:57:50.632609,France,2024-11-20,06:57:50.632609,November,4652.43
503,1503,C173,Textbook,Books,5,1468.67,2025-01-31 11:12:36.040953,Netherlands,2025-01-31,11:12:36.040953,January,7343.35
504,1504,C004,Coffee Maker,Home,5,1013.15,2025-02-23 02:45:28.098469,Spain,2025-02-23,02:45:28.098469,February,5065.75
505,1505,C150,Coffee Maker,Home,2,1140.51,2025-04-03 09:53:35.557899,France,2025-04-03,09:53:35.557899,April,2281.02
506,1506,C092,Biography,Books,5,1159.43,2025-02-25 21:49:10.530294,Spain,2025-02-25,21:49:10.530294,February,5797.150000000001
507,1507,C052,Sneakers,Clothing,4,955.23,2024-12-09 08:16:40.584650,Germany,2024-12-09,08:16:40.584650,December,3820.92
508,1508,C180,Textbook,Books,5,945.37,2025-02-28 03:28:12.455329,Spain,2025-02-28,03:28:12.455329,February,4726.85
509,1509,C005,Blender,Home,1,1995.89,2025-01-03 04:20:59.979681,Germany,2025-01-03,04:20:59.979681,January,1995.89
510,1510,C059,Jeans,Clothing,3,96.68,2025-02-10 10:29:36.528099,Germany,2025-02-10,10:29:36.528099,February,290.04
511,1511,C106,Smartphone,Electronics,5,482.04,2025-03-17 04:01:03.431603,Spain,2025-03-17,04:01:03.431603,March,2410.2000000000003
512,1512,C183,Jacket,Clothing,2,388.43,2025-02-24 09:38:31.803962,Germany,2025-02-24,09:38:31.803962,February,776.86
513,1513,C070,Coffee Maker,Home,5,353.32,2024-12-05 14:23:58.864073,Germany,2024-12-05,14:23:58.864073,December,1766.6
514,1514,C007,Jeans,Clothing,5,1829.67,2025-02-22 01:21:40.298050,Italy,2025-02-22,01:21:40.298050,February,9148.35
515,1515,C166,Sneakers,Clothing,3,267.52,2025-03-12 06:42:53.992216,Spain,2025-03-12,06:42:53.992216,March,802.56
516,1516,C094,Laptop,Electronics,4,885.59,2024-12-31 19:10:45.923222,Netherlands,2024-12-31,19:10:45.923222,December,3542.36
517,1517,C185,T-Shirt,Clothing,5,984.02,2024-12-27 10:34:40.065402,Italy,2024-12-27,10:34:40.065402,December,4920.1
518,1518,C020,Smartphone,Electronics,3,1960.92,2025-02-16 00:35:03.510070,Germany,2025-02-16,00:35:03.510070,February,5882.76
519,1519,C116,Air Purifier,Home,1,1332.61,2025-02-09 21:44:29.376964,Italy,2025-02-09,21:44:29.376964,February,1332.61
520,1520,C080,Headphones,Electronics,3,1960.29,2024-12-21 16:58:03.639318,France,2024-12-21,16:58:03.639318,December,5880.87
521,1521,C010,Comic,Books,4,384.01,2025-02-20 16:22:53.781984,Italy,2025-02-20,16:22:53.781984,February,1536.04
522,1522,C075,T-Shirt,Clothing,3,1344.19,2024-12-27 03:54:25.651442,Germany,2024-12-27,03:54:25.651442,December,4032.57
523,1523,C093,Vacuum Cleaner,Home,5,159.87,2025-03-01 14:58:22.879400,France,2025-03-01,14:58:22.879400,March,799.35
524,1524,C139,Air Purifier,Home,5,839.25,2025-01-19 14:55:39.744462,Spain,2025-01-19,14:55:39.744462,January,4196.25
525,1525,C116,Smartphone,Electronics,4,137.35,2025-03-12 17:51:42.742799,Italy,2025-03-12,17:51:42.742799,March,549.4
526,1526,C010,Sneakers,Clothing,5,239.68,2025-01-30 18:57:34.246942,France,2025-01-30,18:57:34.246942,January,1198.4
527,1527,C013,Laptop,Electronics,5,922.31,2024-11-28 18:50:17.955231,France,2024-11-28,18:50:17.955231,November,4611.549999999999
528,1528,C070,Sneakers,Clothing,5,335.23,2025-04-07 08:18:03.369836,Germany,2025-04-07,08:18:03.369836,April,1676.15
529,1529,C061,Vacuum Cleaner,Home,3,1729.07,2024-12-06 09:42:31.780231,Italy,2024-12-06,09:42:31.780231,December,5187.21
530,1530,C144,T-Shirt,Clothing,1,544.42,2024-11-06 02:37:41.144222,Italy,2024-11-06,02:37:41.144222,November,544.42
531,1531,C060,Jacket,Clothing,5,817.68,2025-04-29 11:47:22.247407,Italy,2025-04-29,11:47:22.247407,April,4088.3999999999996
532,1532,C199,Textbook,Books,4,1815.72,2024-11-05 01:58:25.210423,Italy,2024-11-05,01:58:25.210423,November,7262.88
533,1533,C058,Jacket,Clothing,3,866.25,2024-12-22 18:54:30.793253,Italy,2024-12-22,18:54:30.793253,December,2598.75
534,1534,C138,Tablet,Electronics,4,1895.72,2025-04-18 20:25:12.407710,Netherlands,2025-04-18,20:25:12.407710,April,7582.88
535,1535,C159,Comic,Books,4,761.55,2025-02-23 17:37:33.960598,Spain,2025-02-23,17:37:33.960598,February,3046.2
536,1536,C128,Biography,Books,5,1782.91,2025-04-11 22:11:43.425205,Germany,2025-04-11,22:11:43.425205,April,8914.550000000001
537,1537,C014,Laptop,Electronics,4,1485.55,2024-11-17 15:41:08.075558,Spain,2024-11-17,15:41:08.075558,November,5942.2
538,1538,C125,Jacket,Clothing,2,1827.48,2025-01-16 09:47:18.060969,France,2025-01-16,09:47:18.060969,January,3654.96
539,1539,C051,Biography,Books,3,1049.48,2025-01-19 06:12:20.265686,Germany,2025-01-19,06:12:20.265686,January,3148.44
540,1540,C047,Vacuum Cleaner,Home,4,1726.28,2025-02-20 11:48:28.179428,Netherlands,2025-02-20,11:48:28.179428,February,6905.12
541,1541,C120,Air Purifier,Home,1,1286.24,2024-12-16 23:04:10.806109,Netherlands,2024-12-16,23:04:10.806109,December,1286.24
542,1542,C120,Smartphone,Electronics,4,557.65,2025-02-16 00:44:29.678214,Germany,2025-02-16,00:44:29.678214,February,2230.6
543,1543,C156,Vacuum Cleaner,Home,4,1402.78,2025-04-28 17:50:01.544421,France,2025-04-28,17:50:01.544421,April,5611.12
544,1544,C141,Air Purifier,Home,5,155.01,2025-03-02 01:50:44.197064,Germany,2025-03-02,01:50:44.197064,March,775.05
545,1545,C184,Textbook,Books,5,1928.75,2025-03-07 07:12:02.857972,France,2025-03-07,07:12:02.857972,March,9643.75
546,1546,C164,Air Purifier,Home,1,363.25,2025-04-13 23:57:39.484843,Germany,2025-04-13,23:57:39.484843,April,363.25
547,1547,C136,Laptop,Electronics,3,990.98,2024-12-20 03:33:04.347800,Italy,2024-12-20,03:33:04.347800,December,2972.94
548,1548,C133,T-Shirt,Clothing,3,918.09,2025-03-05 19:55:39.710963,France,2025-03-05,19:55:39.710963,March,2754.27
549,1549,C082,Sneakers,Clothing,5,1647.57,2024-11-22 01:05:35.781493,Spain,2024-11-22,01:05:35.781493,November,8237.85
550,1550,C108,Comic,Books,4,514.73,2025-01-19 16:47:25.786759,France,2025-01-19,16:47:25.786759,January,2058.92
551,1551,C181,Textbook,Books,1,54.56,2024-12-05 11:28:29.960342,Netherlands,2024-12-05,11:28:29.960342,December,54.56
552,1552,C090,Comic,Books,2,200.49,2024-11-09 00:52:31.991351,Germany,2024-11-09,00:52:31.991351,November,400.98
553,1553,C128,Air Purifier,Home,4,461.86,2025-04-18 16:19:04.160439,France,2025-04-18,16:19:04.160439,April,1847.44
554,1554,C072,Jacket,Clothing,3,1668.48,2024-12-02 17:45:34.411268,France,2024-12-02,17:45:34.411268,December,5005.4400000000005
555,1555,C048,Vacuum Cleaner,Home,1,1072.27,2025-01-16 02:20:59.289316,Netherlands,2025-01-16,02:20:59.289316,January,1072.27
556,1556,C037,Comic,Books,2,1119.25,2024-12-20 11:01:19.366343,France,2024-12-20,11:01:19.366343,December,2238.5
557,1557,C069,Coffee Maker,Home,4,45.67,2024-12-08 10:20:30.864534,France,2024-12-08,10:20:30.864534,December,182.68
558,1558,C127,Vacuum Cleaner,Home,3,1738.36,2025-04-07 22:28:47.193730,Spain,2025-04-07,22:28:47.193730,April,5215.08
559,1559,C127,Coffee Maker,Home,1,673.28,2024-12-02 19:28:23.165029,Germany,2024-12-02,19:28:23.165029,December,673.28
560,1560,C028,Comic,Books,1,352.92,2025-04-02 02:42:14.390225,Italy,2025-04-02,02:42:14.390225,April,352.92
561,1561,C009,Headphones,Electronics,2,103.49,2024-11-04 21:00:34.505028,Italy,2024-11-04,21:00:34.505028,November,206.98
562,1562,C191,Jacket,Clothing,1,52.99,2025-03-27 21:09:04.410630,France,2025-03-27,21:09:04.410630,March,52.99
563,1563,C170,Biography,Books,3,1618.22,2024-11-10 02:26:43.478701,Spain,2024-11-10,02:26:43.478701,November,4854.66
564,1564,C142,Vacuum Cleaner,Home,4,1912.2,2025-02-12 06:56:41.539746,France,2025-02-12,06:56:41.539746,February,7648.8
565,1565,C127,Biography,Books,2,1278.79,2025-03-20 18:06:53.862748,Germany,2025-03-20,18:06:53.862748,March,2557.58
566,1566,C118,Laptop,Electronics,4,749.45,2025-02-23 07:10:58.411209,Italy,2025-02-23,07:10:58.411209,February,2997.8
567,1567,C083,T-Shirt,Clothing,3,660.03,2025-03-27 09:53:32.632293,France,2025-03-27,09:53:32.632293,March,1980.09
568,1568,C079,Jacket,Clothing,1,1888.62,2025-02-21 08:24:22.327059,Italy,2025-02-21,08:24:22.327059,February,1888.62
569,1569,C163,Tablet,Electronics,3,467.76,2025-03-26 11:47:06.677317,Germany,2025-03-26,11:47:06.677317,March,1403.28
570,1570,C101,Jeans,Clothing,3,456.65,2024-11-21 01:29:51.707459,Spain,2024-11-21,01:29:51.707459,November,1369.9499999999998
571,1571,C015,Sneakers,Clothing,5,1523.35,2024-12-06 10:51:03.002156,Spain,2024-12-06,10:51:03.002156,December,7616.75
572,1572,C022,Jacket,Clothing,5,849.65,2025-03-18 09:59:16.637309,Germany,2025-03-18,09:59:16.637309,March,4248.25
573,1573,C080,T-Shirt,Clothing,5,952.75,2024-12-16 17:52:30.508879,Italy,2024-12-16,17:52:30.508879,December,4763.75
574,1574,C119,Jeans,Clothing,3,1972.42,2025-03-18 14:19:43.558151,Germany,2025-03-18,14:19:43.558151,March,5917.26
575,1575,C142,Jeans,Clothing,2,542.26,2025-02-08 08:30:13.546605,France,2025-02-08,08:30:13.546605,February,1084.52
576,1576,C050,Comic,Books,3,293.29,2024-12-23 06:58:34.981682,Netherlands,2024-12-23,06:58:34.981682,December,879.8700000000001
577,1577,C121,Tablet,Electronics,4,1013.12,2025-03-18 21:08:32.007037,Spain,2025-03-18,21:08:32.007037,March,4052.48
578,1578,C034,Sneakers,Clothing,5,1149.19,2024-11-02 17:18:36.877609,Italy,2024-11-02,17:18:36.877609,November,5745.950000000001
579,1579,C145,Blender,Home,2,1746.99,2025-03-17 21:37:26.166707,France,2025-03-17,21:37:26.166707,March,3493.98
580,1580,C094,Blender,Home,3,106.84,2025-04-17 01:43:13.981230,Germany,2025-04-17,01:43:13.981230,April,320.52
581,1581,C111,Headphones,Electronics,5,509.8,2024-12-08 22:58:18.733796,Italy,2024-12-08,22:58:18.733796,December,2549.0
582,1582,C036,T-Shirt,Clothing,4,1610.3,2025-02-14 21:44:10.668870,Germany,2025-02-14,21:44:10.668870,February,6441.2
583,1583,C200,Comic,Books,3,659.32,2025-02-25 00:46:38.214468,Germany,2025-02-25,00:46:38.214468,February,1977.96
584,1584,C051,Jeans,Clothing,1,1176.41,2024-11-03 01:22:33.489692,Italy,2024-11-03,01:22:33.489692,November,1176.41
585,1585,C017,Laptop,Electronics,1,1946.48,2024-11-20 06:20:08.552580,France,2024-11-20,06:20:08.552580,November,1946.48
586,1586,C193,Blender,Home,1,230.19,2024-12-10 04:54:05.836195,Netherlands,2024-12-10,04:54:05.836195,December,230.19
587,1587,C083,Blender,Home,2,1259.18,2025-04-14 11:36:50.097021,Spain,2025-04-14,11:36:50.097021,April,2518.36
588,1588,C116,T-Shirt,Clothing,3,1280.8,2024-11-03 04:37:54.235933,Italy,2024-11-03,04:37:54.235933,November,3842.3999999999996
589,1589,C106,Novel,Books,3,463.61,2025-02-04 16:03:53.692972,Netherlands,2025-02-04,16:03:53.692972,February,1390.83
590,1590,C104,Headphones,Electronics,4,1848.85,2025-01-08 04:21:15.504370,France,2025-01-08,04:21:15.504370,January,7395.4
591,1591,C045,T-Shirt,Clothing,1,428.01,2025-04-17 08:08:41.112633,Italy,2025-04-17,08:08:41.112633,April,428.01
592,1592,C072,Coffee Maker,Home,2,806.14,2024-12-29 12:15:30.948357,Spain,2024-12-29,12:15:30.948357,December,1612.28
593,1593,C057,Tablet,Electronics,2,120.02,2025-04-11 12:57:05.932053,Italy,2025-04-11,12:57:05.932053,April,240.04
594,1594,C018,Coffee Maker,Home,2,187.76,2024-11-28 15:47:55.191649,Italy,2024-11-28,15:47:55.191649,November,375.52
595,1595,C115,Laptop,Electronics,2,1268.11,2025-03-06 18:05:54.920786,France,2025-03-06,18:05:54.920786,March,2536.22
596,1596,C152,Laptop,Electronics,3,780.37,2024-11-13 18:49:31.757073,Germany,2024-11-13,18:49:31.757073,November,2341.11
597,1597,C088,Air Purifier,Home,2,595.98,2025-02-13 04:29:25.227664,Italy,2025-02-13,04:29:25.227664,February,1191.96
598,1598,C029,Headphones,Electronics,3,923.24,2025-03-06 23:47:03.024791,Germany,2025-03-06,23:47:03.024791,March,2769.7200000000003
599,1599,C139,Smartphone,Electronics,4,995.59,2025-01-02 05:14:01.674645,Italy,2025-01-02,05:14:01.674645,January,3982.36
600,1600,C094,Laptop,Electronics,3,848.87,2024-12-10 19:06:05.942699,Germany,2024-12-10,19:06:05.942699,December,2546.61
601,1601,C064,T-Shirt,Clothing,5,1806.08,2024-12-22 19:55:22.186072,Netherlands,2024-12-22,19:55:22.186072,December,9030.4
602,1602,C010,Jeans,Clothing,4,556.62,2024-11-25 08:33:06.747854,France,2024-11-25,08:33:06.747854,November,2226.48
603,1603,C137,Textbook,Books,2,1989.39,2025-01-10 12:21:51.339679,Netherlands,2025-01-10,12:21:51.339679,January,3978.78
604,1604,C134,Textbook,Books,4,73.03,2025-04-29 08:27:52.988004,France,2025-04-29,08:27:52.988004,April,292.12
605,1605,C049,Biography,Books,4,1548.01,2025-02-15 01:17:31.890337,Spain,2025-02-15,01:17:31.890337,February,6192.04
606,1606,C197,Blender,Home,5,1031.11,2025-02-17 10:16:01.781892,Germany,2025-02-17,10:16:01.781892,February,5155.549999999999
607,1607,C172,Comic,Books,5,1025.14,2025-04-08 11:27:30.544656,Italy,2025-04-08,11:27:30.544656,April,5125.700000000001
608,1608,C057,Blender,Home,4,1622.02,2024-11-26 15:38:52.207427,Germany,2024-11-26,15:38:52.207427,November,6488.08
609,1609,C095,Blender,Home,3,536.98,2024-11-04 15:55:17.129455,Italy,2024-11-04,15:55:17.129455,November,1610.94
610,1610,C079,Coffee Maker,Home,4,1555.0,2025-04-21 08:52:37.365725,France,2025-04-21,08:52:37.365725,April,6220.0
611,1611,C021,Sneakers,Clothing,2,418.41,2025-03-21 04:50:56.734432,Germany,2025-03-21,04:50:56.734432,March,836.82
612,1612,C188,Jacket,Clothing,5,344.27,2025-02-10 11:21:49.886679,Italy,2025-02-10,11:21:49.886679,February,1721.35
613,1613,C069,Air Purifier,Home,3,684.74,2025-04-11 16:59:15.839936,Italy,2025-04-11,16:59:15.839936,April,2054.2200000000003
614,1614,C082,Jeans,Clothing,5,1873.05,2025-01-12 03:21:07.422987,Italy,2025-01-12,03:21:07.422987,January,9365.25
615,1615,C187,Smartphone,Electronics,5,84.08,2025-03-13 02:56:22.707023,Germany,2025-03-13,02:56:22.707023,March,420.4
616,1616,C008,Jeans,Clothing,1,308.71,2024-11-03 06:42:31.127835,Germany,2024-11-03,06:42:31.127835,November,308.71
617,1617,C088,Coffee Maker,Home,3,179.22,2025-01-07 19:34:16.075458,Germany,2025-01-07,19:34:16.075458,January,537.66
